youtube_id,title,publishedAt,channel_name
Ge4ornWyunA,2023 Michigan Notable Book Author Interview Conversation: Sharon Emery with Bill Castanier,2023-11-07T15:48:47Z,Michigan Department of Education
6DEJRY63kjA,"TCH Webinar-Remembering the Holocaust, Session 1, ""Hear,"" Remembering through Oral Testimonies",2023-11-06T20:17:48Z,Michigan Department of Education
exOmTjAQR_U,"TCH Webinar-Remembering the Holocaust, Session 2, ""See,"" Remembering through Artifacts",2023-11-06T20:17:42Z,Michigan Department of Education
zFPicFb6G88,"TCH Webinar-Remember the Holocaust, Session 3, ""Teach,"" Deep Dive through Resources",2023-11-06T20:17:10Z,Michigan Department of Education
y5g7hUOdhLM,2024 Pre ID Overview,2023-11-03T10:46:58Z,Michigan Department of Education
L5ncgqVCB-g,2024 M STEP Test Administration Grades 8 & 11 PART 1,2023-11-02T15:40:04Z,Michigan Department of Education
PbD6I9cXbf0,2023 2024 Grade 8 Test Administration Training Part I,2023-11-01T13:38:04Z,Michigan Department of Education
Ytgp7-8UeKw,S24 Supports and Accommodations Part I,2023-11-01T13:31:01Z,Michigan Department of Education
CQwlbjb-4Kk,2023 24 Assessment Security MME,2023-11-01T13:29:46Z,Michigan Department of Education
yKTn2DFsob8,Test Administration Training Part 1 Michigan Merit Exam and PSAT in High School,2023-11-01T13:03:15Z,Michigan Department of Education
TJkKQL_9fiA,How to Pick Your Project Preparing for an Audiovisual Digitization Project w/Sarah Mainville,2023-10-31T14:30:34Z,Michigan Department of Education
b4MSmyOPUx8,FY 2023-2024 Annual Report Refresher with Joe Hamlin,2023-10-31T13:37:02Z,Michigan Department of Education
52ZCq4K21cU,"Michigan State Board of Education Meeting for October 10, 2023 - Afternoon Session",2023-10-10T21:52:39Z,Michigan Department of Education
YPEc_uWCwU4,"Michigan State Board of Education Meeting for October 10, 2023 - Morning Session",2023-10-10T20:06:42Z,Michigan Department of Education
E2OJZxlJWaA,"2021 Michigan Notable Books Author Interview Conversations: Sharon Harrigan, with Tim Gleisner",2023-10-05T19:48:49Z,Michigan Department of Education
hUBiiF1-Xkk,2021 Michigan Notable Book Author Interview Conversations: T. Marie Bertineau with Tim Gleisner,2023-10-05T19:48:42Z,Michigan Department of Education
JgzoPVtb3ok,2023 Michigan Notable Book Author Interview Conversation: Ebony LaDelle with Taneca Chapman-Mills,2023-10-05T19:48:12Z,Michigan Department of Education
3ul8Jpx6JEw,2023 Michigan Notable Book Author Interview  Conversation: Phyllis Wong with Mindy Babarskis,2023-10-03T19:42:45Z,Michigan Department of Education
qRn70M-yY0Y,Library Law September 2023: Weapons in the Library with Clare Membiela,2023-10-03T13:43:24Z,Michigan Department of Education
uh7wyGx0nh4,#proudMIeducator: Tuskegee Airmen National Museum Full Video,2023-10-02T19:16:44Z,Michigan Department of Education
VemJGoffVAQ,"2022-23 99h Robotics Technical Assistance Webinar - September 26, 2023",2023-09-29T16:04:52Z,Michigan Department of Education
aitKPFypofQ,Michigan Seal of Biliteracy Overview,2023-09-28T04:00:33Z,Michigan Department of Education
00LMj6xoTVA,2023 Michigan Notable Book Author Interview Conversation: Anne Marie Oomen with Christine Byron,2023-09-21T14:47:58Z,Michigan Department of Education
uR5X4FNASAA,LIVE with LIO: Sneak Peek at the Year to Come,2023-09-20T17:10:17Z,Michigan Department of Education
