youtube_id,title,publishedAt,channel_name
5pWiwMyFJbI,"Commission on School Accreditation - February 3, 2022",2022-02-03T16:35:35Z,MS Board of Education Live Stream
uTUgJhPAQ3w,"Accountability Task Force - February 1, 2022",2022-02-01T17:01:32Z,MS Board of Education Live Stream
p0-dti2Anus,"Mississippi Board of Education - January 20, 2022",2022-01-20T18:36:15Z,MS Board of Education Live Stream
DtG9KRuPdkk,"Data Governance Committee - January 13, 2022",2022-01-13T15:51:36Z,MS Board of Education Live Stream
66hf7WoAd0Q,"Licensure Commission - January 7, 2022",2022-01-07T17:28:10Z,MS Board of Education Live Stream
u5TyLbkRrXc,"Mississippi Board of Education - December 16, 2021",2021-12-16T18:11:08Z,MS Board of Education Live Stream
5uwIFHQI3Zw,"Accountability Task Force - December 15, 2021",2021-12-15T17:59:19Z,MS Board of Education Live Stream
Vm145owFGzg,"Commission on School Accreditation - December 2, 2021",2021-12-02T16:16:15Z,MS Board of Education Live Stream
7M9-gDks1LM,"Data Governance Committee - November 18, 2021",2021-11-18T15:53:56Z,MS Board of Education Live Stream
9EhIm6zvCUw,"Mississippi Board of Education - November 12, 2021",2021-11-12T16:58:24Z,MS Board of Education Live Stream
2ocLzjbatwo,"Licensure Commission - November 5, 2021",2021-11-05T15:35:49Z,MS Board of Education Live Stream
XeTOjPzSnFA,"Mississippi Board of Education - October 21, 2021",2021-10-21T16:56:28Z,MS Board of Education Live Stream
MF3x6b0FREQ,"Commission on School Accreditation - October 19, 2021",2021-10-19T15:24:48Z,MS Board of Education Live Stream
P2PbfvgfyLM,"Commission on School Accreditation - September 30, 2021",2021-09-30T14:08:20Z,MS Board of Education Live Stream
4njx7kD00WU,"Licensure Commission - September 29, 2021",2021-09-29T15:53:16Z,MS Board of Education Live Stream
I0dTZerkrU8,"Mississippi Board of Education - September 23, 2021",2021-09-23T17:26:17Z,MS Board of Education Live Stream
0x9wslWHGQA,"Data Governance Committee - September 16, 2021",2021-09-16T14:18:03Z,MS Board of Education Live Stream
5m-CLgAD9gY,"Licensure Commission - September 10, 2021",2021-09-10T16:07:39Z,MS Board of Education Live Stream
XYPq4l4fSHs,"Mississippi Board of Education - September 2, 2021",2021-09-02T15:34:25Z,MS Board of Education Live Stream
jpKX7bRLzog,"Mississippi Board of Education - August 19, 2021",2021-08-19T16:23:30Z,MS Board of Education Live Stream
VUAI3Js5ml8,"Mississippi Board of Education - August 3, 2021",2021-08-03T20:08:37Z,MS Board of Education Live Stream
v94IMPsdpmQ,"Commission on School Accreditation - August 2, 2021",2021-08-02T19:31:15Z,MS Board of Education Live Stream
hdW_52VGjVY,"Data Governance Committee - July 22, 2021",2021-07-22T14:20:48Z,MS Board of Education Live Stream
GakimvwcMeo,"Commission on School Accreditation - July 20, 2021",2021-07-20T16:31:45Z,MS Board of Education Live Stream
oIK8hHepuHo,"Mississippi Board of Education - July 15, 2021",2021-07-16T15:19:37Z,MS Board of Education Live Stream
edS32K6c_8Y,"Commission on School Accreditation - July 1, 2021",2021-07-01T14:08:30Z,MS Board of Education Live Stream
mtygiOm23mE,"Mississippi Board of Education - June 17, 2021",2021-06-17T16:44:24Z,MS Board of Education Live Stream
K5BuglsJkvg,"Mississippi Board of Education - June 16, 2021",2021-06-16T19:26:36Z,MS Board of Education Live Stream
KShpBBt3pmw,"Data Governance Committee - June 4, 2021",2021-06-04T14:30:06Z,MS Board of Education Live Stream
2ZO95vezXfw,"Commission on School Accreditation - June 3, 2021",2021-06-03T15:42:56Z,MS Board of Education Live Stream
1PaPy8QQem4,"Mississippi Board of Education - May 20, 2021",2021-05-20T17:06:55Z,MS Board of Education Live Stream
