youtube_id,title,publishedAt,channel_name
Xsafh1KWSYY,"SBOE School Community and Wellbeing Committee Meeting November 2, 2023",2023-11-03T17:06:21Z,DCSBOE
yWc3ZSvQ_uQ,"SBOE Working Session November 1, 2023",2023-11-02T02:03:16Z,DCSBOE
jtWEcdcAzC8,"SBOE Public Meeting September 20,2023",2023-10-24T19:06:24Z,DCSBOE
CXNj6YJ8IuU,"SBOE Public Meeting July 19, 2023",2023-10-24T18:28:42Z,DCSBOE
vH5cWjGNYQk,"SBOE Public Meeting October 18, 2023",2023-10-24T18:00:31Z,DCSBOE
xMVjOtUYMfU,"SBOE Working Session October 4, 2023",2023-10-05T07:48:40Z,DCSBOE
IFoyRzQq6A4,"SBOE School Community and Wellbeing Committee Meeting September 27, 2023",2023-09-28T16:11:39Z,DCSBOE
GN1QfQLgbfQ,"SBOE State Level and Systemic Policy Committee Meeting September 26, 2023",2023-09-26T21:33:53Z,DCSBOE
s7eJjVY39aM,"SBOE Working Session September 6, 2023",2023-09-07T12:23:49Z,DCSBOE
ctC2kYgnGfM,"SBOE Working Session August 2, 2023",2023-08-03T12:05:14Z,DCSBOE
e_xhf18_e0I,"SBOE School Community and Wellbeing Committee Meeting July 27, 2023",2023-07-27T13:35:14Z,DCSBOE
mkVf0wfM5jU,"SBOE State Level and Systemic Policy Committee Meeting July 26, 2023",2023-07-26T21:40:01Z,DCSBOE
xr5Be99eWjs,"SBOE Working Session July 5, 2023",2023-07-06T12:53:42Z,DCSBOE
zFak6g87HQE,"SBOE Public Meeting June 21, 2023",2023-06-28T15:36:08Z,DCSBOE
Bo-I0HGbkEI,"SBOE State Level and Systemic Policy Committee Meeting June 23, 2023",2023-06-23T20:53:57Z,DCSBOE
zfIGizC8730,"SBOE Working Session June 7, 2023",2023-06-08T14:55:14Z,DCSBOE
_7eFyePKSL4,"SBOE School Community and Wellbeing Committee Meeting — May 31, 2023",2023-06-01T13:54:48Z,DCSBOE
uSunYAPz9V4,"SBOE Public Meeting May 17, 2023",2023-05-22T17:15:11Z,DCSBOE
AjOo814K3XU,"SBOE Working Session May 10, 2023",2023-05-11T13:16:12Z,DCSBOE
pjbmY9_lmNs,"SBOE Public Meeting April 26, 2023",2023-05-08T21:37:01Z,DCSBOE
mMj2ryueqWo,"SBOE State Level and Systemic Policy Committee Meeting April 25, 2023",2023-04-26T14:41:08Z,DCSBOE
vOLCmotkMaA,"SBOE School Community and Wellbeing Committee Meeting April 20, 2023",2023-04-21T01:34:43Z,DCSBOE
bLy0CiuQSD0,"SBOE Working Session March 29, 2023",2023-03-30T15:20:13Z,DCSBOE
d8oCtCVsgiY,"SBOE Public Meeting March 15, 2023",2023-03-20T19:16:28Z,DCSBOE
7U_Od9JmiKY,"SBOE Working Session March 1, 2023",2023-03-02T15:03:59Z,DCSBOE
jEaSO07HtS0,"SBOE Public Meeting February 15, 2023",2023-02-17T18:05:21Z,DCSBOE
nZhpp01Az5M,"SBOE Working Session February 1, 2023",2023-02-02T14:10:41Z,DCSBOE
YHMonYnwhrc,"SBOE Working Session December 6, 2023",2023-01-25T22:53:28Z,DCSBOE
V2RC0tLsVcA,"SBOE Public Meeting January 18, 2023",2023-01-25T03:09:33Z,DCSBOE
V6Hc0WG1UI8,"SBOE Working Session January 11, 2023",2023-01-12T01:53:02Z,DCSBOE
