youtube_id,title,publishedAt,channel_name
xzQiHu6qESw,"Superintendents’ Webcast – November 9, 2023",2023-11-09T20:02:42Z,Kentucky Department Of Education
5W3pFObJtEE,DAC Webcast - November 2023,2023-11-09T16:49:46Z,Kentucky Department Of Education
CCyc4O8ezxI,"Targeted Support and Improvement (TSI) - November 8, 2023",2023-11-09T14:03:26Z,Kentucky Department Of Education
L6cbrcW8IuI,"KBE Special Meeting - November 6, 2023",2023-11-06T20:13:08Z,Kentucky Department Of Education
7wzOSf8h64g,"2023-2024 Consolidated Monitoring District Training Webinar, November 3, 2023",2023-11-06T20:05:04Z,Kentucky Department Of Education
RdE1EMOgkGk,"Kentucky United We Learn Council, Fall 2023 Convening - November 3, 2023",2023-11-03T19:34:47Z,Kentucky Department Of Education
7VIW4x45VOU,"Kentucky United We Learn Council, Fall 2023 Convening - November 2, 2023",2023-11-03T12:16:37Z,Kentucky Department Of Education
qHVAk0eyGBk,"KBE RFP Evaluation Committee - November 2, 2023",2023-11-02T14:36:45Z,Kentucky Department Of Education
5bbOqWWVy2o,"Kentucky School Counselor Cadre Meeting - October 24, 2023",2023-10-27T14:43:25Z,Kentucky Department Of Education
TfTZBgMUcrg,"Title I Webinar – October 26, 2023",2023-10-26T15:18:45Z,Kentucky Department Of Education
UCqEv25Y_4M,Students discuss Portrait of a Learner,2023-10-25T20:14:11Z,Kentucky Department Of Education
BvcSG0sFnZo,2024 GoTeachKY Ambassador - Dionna Collins,2023-10-24T17:49:16Z,Kentucky Department Of Education
ClAJ56ac3aQ,2024 GoTeachKY Ambassador - Laura Pratt,2023-10-24T17:49:16Z,Kentucky Department Of Education
EKaeAFQ2oNU,2024 GoTeachKY Ambassador - Bree Massie,2023-10-24T17:49:16Z,Kentucky Department Of Education
ImIUomBXSf8,2024 GoTeachKY Ambassador - Elizabeth Minix,2023-10-24T17:49:16Z,Kentucky Department Of Education
K6-2zJm422s,2024 GoTeachKY Ambassador - Kim Cook,2023-10-24T17:49:16Z,Kentucky Department Of Education
PfroOCpFLxA,2024 GoTeachKY Ambassador - Mackenzie Adams,2023-10-24T17:49:16Z,Kentucky Department Of Education
Q4V1IGNwB8E,2024 GoTeachKY Ambassador - Dylan Howard,2023-10-24T17:49:16Z,Kentucky Department Of Education
QX0WwGkMBT0,2024 GoTeachKY Ambassador - Melissa Hopkins,2023-10-24T17:49:16Z,Kentucky Department Of Education
TvccX8DMnc0,2024 GoTeachKY Ambassador - Heather Hayen,2023-10-24T17:49:16Z,Kentucky Department Of Education
U-ttCLZ5DLE,2024 GoTeachKY Ambassador - Robyn Ballinger,2023-10-24T17:49:16Z,Kentucky Department Of Education
Wom3IQ7MaIE,2024 GoTeachKY Ambassador - Heather Carden,2023-10-24T17:49:16Z,Kentucky Department Of Education
ZGgbqpGG2K4,2024 GoTeachKY Ambassador - Katie Hale,2023-10-24T17:49:16Z,Kentucky Department Of Education
dHCrnXlp9Mc,2024 GoTeachKY Ambassador - Bridget Powell,2023-10-24T17:49:16Z,Kentucky Department Of Education
f_Vj6keqlqg,2024 GoTeachKY Ambassador - Ronda Cox,2023-10-24T17:49:16Z,Kentucky Department Of Education
hHog1fqewQw,2024 GoTeachKY Ambassador - Latanza Garvin,2023-10-24T17:49:16Z,Kentucky Department Of Education
maJ4_8A2qOQ,2024 GoTeachKY Ambassador - Becky Wright,2023-10-24T17:49:16Z,Kentucky Department Of Education
sbJwBzUWWxI,2024 GoTeachKY Ambassador - Daniel Beams,2023-10-24T17:49:16Z,Kentucky Department Of Education
siIvoGWKVBA,2024 GoTeachKY Ambassador - Janelle Brojakowski,2023-10-24T17:49:16Z,Kentucky Department Of Education
ttUzfvXBpVY,2024 GoTeachKY Ambassador - Stacy Stockdale,2023-10-24T17:49:16Z,Kentucky Department Of Education
qLc5IO7d8Gk,"SAPEC Meeting - October 19, 2023",2023-10-19T21:17:50Z,Kentucky Department Of Education
QIUGvX3cqIM,"Student Advisory Council Meeting – October 18, 2023",2023-10-18T15:55:55Z,Kentucky Department Of Education
zH3Cn9lPz1g,"Superintendents' Webcast - October 17, 2023",2023-10-17T19:59:10Z,Kentucky Department Of Education
jGQ_QVdzzdc,"Preschool Coordinator Advisory Group PCAG Meeting – October 17, 2023",2023-10-17T19:39:36Z,Kentucky Department Of Education
P8dLhNAEJiU,"Rural Low Income Schools (RLIS) Cadre - October 17, 2023",2023-10-17T15:15:46Z,Kentucky Department Of Education
5rbMlTcwGjI,EdTech: October 2023,2023-10-17T15:03:22Z,Kentucky Department Of Education
n7jd33Ok1IU,Online Data Quality Control (QC) Day: Preparation,2023-10-12T19:29:22Z,Kentucky Department Of Education
Kr5gdvrGXSM,2023 Accountability Calculator,2023-10-12T18:47:13Z,Kentucky Department Of Education
asdZ7wgiC2Q,DAC Webcast – October 2023,2023-10-12T16:23:01Z,Kentucky Department Of Education
jIoB_wC-U40,"KBE Meeting - October 11, 2023",2023-10-11T17:29:34Z,Kentucky Department Of Education
YqhXUbTKQHA,"KBE Meeting - October 10, 2023",2023-10-10T21:03:54Z,Kentucky Department Of Education
MemwVRQiqxY,"State Schools, KBE Committee",2023-10-10T21:00:38Z,Kentucky Department Of Education
qxb8W1_owbg,"United We Learn / Teaching and Learning, KBE Committee",2023-10-10T20:58:19Z,Kentucky Department Of Education
-Ec80Gx4nlA,"LSAC Meeting – October 10, 2023",2023-10-10T15:41:08Z,Kentucky Department Of Education
z4RBgMNnAfA,"Accelerating Innovation, Standing Committee Meeting – October 2023",2023-10-09T22:33:50Z,Kentucky Department Of Education
EZ43d9kAPo4,"EPSB Meeting - October 9, 2023",2023-10-09T20:51:22Z,Kentucky Department Of Education
09BJbMiaB5Q,"EPSB Waiver Committee - October 9, 2023",2023-10-09T18:11:15Z,Kentucky Department Of Education
osJ9rHAm4mk,"Title I, Part D- Subpart 1 Annual Child Count Training (2023)",2023-10-09T18:10:55Z,Kentucky Department Of Education
Cr_GWsT_Dfo,"World Teacher’s Day -  October 5, 2023",2023-10-05T04:00:09Z,Kentucky Department Of Education
cSNF4vEEFWQ,"Building a Bold New Future with Communities, Standing Committee – October 2023",2023-10-02T22:33:01Z,Kentucky Department Of Education
GIakyThW8MU,Employability Skills Attainment Record (ESAR) Administration Guide Training 2023-2024,2023-10-02T19:23:37Z,Kentucky Department Of Education
lzulZYNoRtE,Transition Attainment Record (TAR) Training 2023-2024,2023-10-02T16:29:28Z,Kentucky Department Of Education
s8RNFunSnPc,"School Custodian Appreciation Day - October 2, 2023",2023-10-02T13:41:31Z,Kentucky Department Of Education
rIYaQByf7a8,"National Principals Month, October 2023",2023-10-02T13:41:27Z,Kentucky Department Of Education
xkEOv-Dlv4g,Pearson Kentucky Spring 2023 Released Items Training,2023-09-30T00:54:06Z,Kentucky Department Of Education
8h3Tp-zAZ2g,Accountability Indicator Training (2023-2024) - Accountability Overview,2023-09-29T17:57:29Z,Kentucky Department Of Education
