youtube_id,title,publishedAt,channel_name
eLLotRqQRXE,Food that Matters,2023-11-07T14:02:14Z,Iowa Department of Education
tkK8gFXTL6w,Computer Science Education,2023-11-01T20:26:44Z,Iowa Department of Education
0koiGTzw-nw,Recording for the 09-14-23 Iowa State Board of Education Meeting,2023-09-15T13:26:47Z,Iowa Department of Education
PfxjY1MXQsY,Recording for the 08-03-23 Iowa State Board of Education Meeting,2023-08-03T19:46:35Z,Iowa Department of Education
Tj-SbLnYsQE,CSPD Week video 1,2023-07-10T18:55:41Z,Iowa Department of Education
r7S9LqOKfSQ,Why Choose a Career in Early Intervention?,2023-06-26T17:36:22Z,Iowa Department of Education
IoUGedHkLSI,Stepping up the game: Working to keep our schools safer,2023-06-20T20:21:41Z,Iowa Department of Education
eEcNepRcPL0,Early Intervention and Early Childhood Special Education Through the Eyes of a Physical Therapist,2023-06-16T16:07:54Z,Iowa Department of Education
Y_FXf0hnPqU,Early Intervention & Early Childhood Special Ed. Through the Eyes of an Early Childhood Consultant,2023-06-16T16:07:20Z,Iowa Department of Education
xEdU5WCPqTI,Early Intervention & Early Childhood Special Ed. Through the Eyes of a Speech-Language Pathologist,2023-06-16T16:06:34Z,Iowa Department of Education
nR4UOyxHp9o,Early Intervention and Early Childhood Special Education Through the Eyes of a Family,2023-06-16T16:05:51Z,Iowa Department of Education
jRITaVuCbOE,Early Intervention Through the Eyes of an Early Childhood Sp. Ed. Teacher & Service Coordinator,2023-06-16T16:05:29Z,Iowa Department of Education
3KOBoOJJuWM,Early Intervention & Early Childhood Special Education Through the Eyes of a Occupational Therapist,2023-06-16T16:04:35Z,Iowa Department of Education
bFQfupqwUCc,Recording 2 for the 06-08-23 Iowa State Board of Education Meeting,2023-06-12T16:24:43Z,Iowa Department of Education
qj43xhBjkjY,Recording 1 for the 06-08-23 Iowa State Board of Education Meeting,2023-06-12T16:08:45Z,Iowa Department of Education
N9xBwUSOK2Q,Spanish Application Training Webinar Recording for Families,2023-05-26T18:03:24Z,Iowa Department of Education
cviDGiA_ykg,Application Training Webinar Recording for Families,2023-05-23T17:13:36Z,Iowa Department of Education
9NzuIBNkuQ0,Recording for the 05-04-23 Iowa State Board of Education Meeting,2023-05-04T22:05:19Z,Iowa Department of Education
8_mmeYIBiPI,Recording for the 03-23-23 Iowa State Board of Education Meeting,2023-03-24T14:39:02Z,Iowa Department of Education
8BgTFW3Mnhk,Nominate Today!,2023-02-13T14:50:44Z,Iowa Department of Education
nfygPY8CFnI,Recording for the 02-09-23 Iowa State Board of Education Meeting,2023-02-13T14:01:58Z,Iowa Department of Education
u9XjVhploJQ,Recording 2 for the 01-12-23 Iowa State Board of Education Meeting,2023-01-13T21:05:03Z,Iowa Department of Education
Jc5SZXrhZd4,Recording 1 for the 01-12-23 Iowa State Board of Education Meeting,2023-01-13T18:41:19Z,Iowa Department of Education
VI0GO5ChfXo,Facebook Live 2023 Iowa Teacher of the Year Announcement,2022-11-28T19:41:46Z,Iowa Department of Education
RrXoLZQo6As,Introducing the 2023 Iowa Teacher of the Year Krystal Colbert,2022-11-28T16:55:41Z,Iowa Department of Education
Q-vym2XAXJg,Recording for the 11-16-22 Iowa State Board of Education Meeting,2022-11-17T17:41:31Z,Iowa Department of Education
8XBgvCc7IVM,2022 Iowa BEST Summit: Being the Best YOU: Building and Sustaining an Equitable Mindset,2022-10-19T16:36:41Z,Iowa Department of Education
IQT7n-YVV8I,Recording for the 9-15-22 Iowa State Board of Education Meeting,2022-09-15T20:38:38Z,Iowa Department of Education
GEH0EWlMSao,Recording 5 for the 8-4-22 Iowa State Board of Education Meeting,2022-08-05T15:10:59Z,Iowa Department of Education
A-3FITsvBGs,Recording 4 for the 8-4-22 Iowa State Board of Education Meeting,2022-08-05T15:05:03Z,Iowa Department of Education
c_7Xmmq8lE4,Recording 3 for the 8-4-22 Iowa State Board of Education Meeting,2022-08-05T14:09:25Z,Iowa Department of Education
