youtube_id,title,publishedAt,channel_name
gUPNHK-cvus,English Language Development and Support Frameworks,2023-09-20T16:20:17Z,Nevada Department of Education
-5QSMWILFJo,Transitioning to Kindergarten: Research & Impact,2023-09-20T16:18:00Z,Nevada Department of Education
OMDltA5dM10,Weighted Funding in Nevada Schools,2023-09-20T16:17:40Z,Nevada Department of Education
aYsgp3y0u78,Dyslexia,2023-09-20T16:16:11Z,Nevada Department of Education
IY_4c_u5YB8,NDE- RBG3 Updates and Information,2023-09-20T16:15:37Z,Nevada Department of Education
dOE9Tth_rCw,NDE- Health and P.E. Updates and Information,2023-09-20T16:15:18Z,Nevada Department of Education
UHDMEg_AvKg,Get Digital with Health and Wellness!,2023-09-20T16:13:39Z,Nevada Department of Education
MxXSUMU0MWw,Skills Based Health,2023-09-20T16:13:34Z,Nevada Department of Education
TZnU-RQcW2M,Exploring Effective PreK and Kindergarten Learning Tools with Discovery Education,2023-09-20T16:13:00Z,Nevada Department of Education
d65EdHCPyks,"Integrating Health Skills, Practice Opportunities and Culturally Responsive Practices in Health Ed",2023-09-20T16:11:09Z,Nevada Department of Education
GQG3vR3GXGU,"Teaching the Holocaust Using Humanities: Integrating Photographs, Literature, Art, and Poetry",2023-09-20T16:10:04Z,Nevada Department of Education
P2bLslHfjdg,"Building Safe, Culturally Responsive, and Inclusive Classrooms",2023-09-20T16:09:39Z,Nevada Department of Education
lMi5tZwjtz0,CDC Resources for Teachers to Enhance Health Education Curriculum and Instruction,2023-09-20T16:09:11Z,Nevada Department of Education
71QyvZFxyIk,Antisemitism: Understanding and  Countering this Hatred Today,2023-09-20T16:07:09Z,Nevada Department of Education
bwSyUDb88n0,Teaching About Genocide,2023-09-20T16:05:54Z,Nevada Department of Education
hofcTwpY4iE,Portrait of a Nevada Learner Pedagogy: Digital Curriculum,2023-09-20T14:30:55Z,Nevada Department of Education
ScjnLjWplkA,Get Your Students Fired Up with FinLit!,2023-09-19T17:27:51Z,Nevada Department of Education
nhRMFboLsCM,Foundations of Holocaust Education,2023-09-19T17:25:06Z,Nevada Department of Education
TINXaCLimnI,NDE- 6-12 Math Updates and Information,2023-09-19T17:23:47Z,Nevada Department of Education
I11nOGp2hmg,Inquiry Based Learning: An Equitable Practice for All Learners,2023-09-19T17:22:05Z,Nevada Department of Education
rBilOnth_CQ,Fostering Change for Foster Youth,2023-09-19T17:20:32Z,Nevada Department of Education
zo60DeM5lQ4,Is This for a Grade?,2023-09-19T17:20:09Z,Nevada Department of Education
3ELmcjWe7uk,Unlocking Middle School Math: Discovery Education Strategies and Resources,2023-09-19T17:17:53Z,Nevada Department of Education
8dxPym8hDOU,Developing Productive Partnerships with Parents to Support Math Learning,2023-09-19T17:15:35Z,Nevada Department of Education
GUVbEufyPhs,"Connecting in the Classroom: Love First, Teach Second!",2023-09-19T17:14:19Z,Nevada Department of Education
PWrnat5SX2Y,The Art of Actively Assessing,2023-09-19T17:14:09Z,Nevada Department of Education
NfE63-nwGVI,Teaching Film Studies for Everyone,2023-09-19T17:12:25Z,Nevada Department of Education
0YLWJ7hZoYc,"Tools Not Rules: Coaching students to become serious, assertive, and working in your classroom.",2023-09-19T17:12:15Z,Nevada Department of Education
648h8IUvjxg,Art in Your Classroom: Create | Present | Respond | Connect,2023-09-19T17:09:20Z,Nevada Department of Education
6rOsjs-QdQc,Organizing and Engaging Your Percussionists in the Middle School and High School Band Setting,2023-09-19T17:08:32Z,Nevada Department of Education
TqRYbbfecYA,Putting the Practices into Action,2023-09-19T17:06:18Z,Nevada Department of Education
h_RPkLjxccE,Leading Culturally Relevant Instruction,2023-09-19T17:04:46Z,Nevada Department of Education
BezxiFETGZQ,NDE- ELA Updates and Information,2023-09-19T17:01:45Z,Nevada Department of Education
sH1Rx1TKw5g,"Elevate Content Comprehension with Fluency, ChatGBT and Readers Theater",2023-09-19T16:57:33Z,Nevada Department of Education
1GnbWTFmFZE,The Engaging Communities Project: Getting Youth Outdoors on Public Lands,2023-09-19T16:56:53Z,Nevada Department of Education
S9CV7Z_BDQY,Deepening Disciplinary Uses of Metacognitive Conversation,2023-09-19T16:55:07Z,Nevada Department of Education
AJx7HbZDdM4,Science of Reading 201,2023-09-19T16:54:56Z,Nevada Department of Education
DT3L6poY_CU,Empowering Diverse Learners: Maximizing Student Success with Discovery Education Resources,2023-09-19T16:50:42Z,Nevada Department of Education
yKUKD-nqDdo,Cultivating Motivated Classrooms,2023-09-19T14:24:35Z,Nevada Department of Education
WU4TSK7_eUo,Math Literacy,2023-09-19T14:21:26Z,Nevada Department of Education
H_PaOAUcjR4,Census 101 for Educators & Administrators,2023-09-19T14:13:37Z,Nevada Department of Education
RmQN2IYCJ6s,Statewide Council for the Coordination of Regional Training Programs - Sept 14th - 2:00PM,2023-09-15T10:26:37Z,Nevada Department of Education
mzgRazipskw,Portrait of a Nevada Learner Pedagogy: Learner Profiles,2023-09-07T16:19:58Z,Nevada Department of Education
45dpxhzuO1Y,"Nevada State Board of Education Meeting - September 6th, 2023",2023-09-07T01:46:20Z,Nevada Department of Education
pt5FBm7zYz4,Nevada Department of Education Regulation Workshop - August 31st 2023,2023-08-31T20:17:04Z,Nevada Department of Education
upaBV535Nvk,"Commission on School Funding - August 25th, 2023",2023-08-25T21:44:44Z,Nevada Department of Education
VlHBCNUjYTk,"Commission on Professional Standards - August 23rd, 2023",2023-08-24T04:53:07Z,Nevada Department of Education
TtzK17xgnPo,"Nevada State Board of Education Meeting - December 6th, 2023, at 2:00PM",2023-08-15T18:08:20Z,Nevada Department of Education
gKCmb3NHsQo,Unit 3 Lesson 24:   Functions,2023-08-11T07:08:35Z,Nevada Department of Education
Am6SW6-VbJ0,Unit 3 Lesson 25:   Game Design Process,2023-08-11T07:08:28Z,Nevada Department of Education
sB_hYljwIr4,Unit 3 Lesson 23: Mini Project Flyer Game,2023-08-11T07:06:38Z,Nevada Department of Education
7bd5nAYwwTM,Unit 3 Lesson 20:   Mini Project Side Scroller,2023-08-11T07:05:16Z,Nevada Department of Education
oKEt4d7834k,Unit 3 Lesson 22:   Collisions,2023-08-11T07:05:15Z,Nevada Department of Education
K2W0GMI11vw,Unit 3 Lesson 21:   Complex Sprite Movement,2023-08-11T07:04:36Z,Nevada Department of Education
4D9duB2_mw8,Unit 3 Lesson 19:   Collision Detection,2023-08-11T07:03:40Z,Nevada Department of Education
lsfFvSAM5oY,Unit 3 Lesson 18:   Velocity,2023-08-11T07:03:04Z,Nevada Department of Education
7rqXNVFgZGU,Unit 3 Lesson 16:  Mouse Input,2023-08-11T07:01:43Z,Nevada Department of Education
7-SSUaoc5A8,Unit 3 Lesson 17:  Project Interactive Card,2023-08-11T07:00:56Z,Nevada Department of Education
C5UMlPAnvZQ,Unit 3 Lesson 15:   Keyboard Input,2023-08-11T07:00:54Z,Nevada Department of Education
srSquz_xkc8,Unit 3 Lesson 14:   Conditionals,2023-08-11T07:00:04Z,Nevada Department of Education
NM5-kCYiUi4,Unit 3 Lesson 4: Shapes,2023-08-11T06:59:24Z,Nevada Department of Education
_8K6V8Itlrk,Unit 3 Lesson 13:   Mini Project Animation,2023-08-11T06:57:59Z,Nevada Department of Education
h776_iai_xU,Unit 3 Lesson 12:   Sprite Movement,2023-08-11T06:57:36Z,Nevada Department of Education
rg-5tk6XqLg,Unit 3 Lesson 11:   The Draw Loop,2023-08-11T06:55:51Z,Nevada Department of Education
NPDqtS_zvZQ,Unit 3 Lesson 9:   Text,2023-08-11T06:54:34Z,Nevada Department of Education
zX_T6ZXhnts,Unit 3 Lesson 8:   Sprite Properties,2023-08-11T06:54:05Z,Nevada Department of Education
R2P8HdsaYkw,Unit 3 Lesson 10:   Mini project Captioned Scene,2023-08-11T06:54:03Z,Nevada Department of Education
USY3JpRySXw,Unit 3 Lesson 7:  Sprites,2023-08-11T06:52:49Z,Nevada Department of Education
