youtube_id,title,publishedAt,channel_name
QvUVg8EgxR0,BOE Work Session 11-09-23,2023-11-10T08:44:03Z,aldeptofed
0w18qrjFltI,BOE Meeting 11-09-23,2023-11-10T05:03:58Z,aldeptofed
E3etQNeWCzg,BOE Work Session 10-12-23,2023-10-13T06:56:21Z,aldeptofed
Twmhmtl98KA,BOE Meeting 10-12-23,2023-10-13T03:41:39Z,aldeptofed
_daXT8j7EOA,ALSDE General Assembly 10-02-23,2023-10-03T03:01:12Z,aldeptofed
am6Kd8FHJK0,BOE Work Session 09-14-23,2023-09-15T07:59:52Z,aldeptofed
GLUEgOLDu-s,BOE Meeting 09-14-23,2023-09-15T04:02:46Z,aldeptofed
XviAd6avZH0,Background Check With Fieldprint,2023-09-07T12:46:47Z,aldeptofed
OGliSwfnWrM,AIM Account Setup,2023-09-07T12:46:38Z,aldeptofed
AgfavSfDrcQ,Jeffrey Norris 2023 TOY,2023-08-29T20:43:40Z,aldeptofed
nLLLDcuenvw,2022 Milken Awards,2023-08-11T17:41:26Z,aldeptofed
zTLjl8oiJ7s,BOE Work Session 08-10-23,2023-08-11T07:24:25Z,aldeptofed
Q7VjTwSh-GI,BOE Meeting 08-10-23,2023-08-11T03:56:55Z,aldeptofed
hTCir_T_qDg,BOE Work Session 07-11-23,2023-07-12T07:27:08Z,aldeptofed
TYU0HrTs20U,BOE Meeting 07-11-23,2023-07-12T03:35:23Z,aldeptofed
B8HC1xlRTps,BOE Work Session 06-08-23,2023-06-09T08:04:37Z,aldeptofed
SB5nH1eLGBo,BOE Meeting 06-08-23,2023-06-08T20:49:56Z,aldeptofed
PT3HtC_6qQI,Alabama Teacher of the Year 2023 Ceremony,2023-05-12T15:34:34Z,aldeptofed
x8hea6ci9No,BOE Board Meeting 5-11-23,2023-05-12T03:34:08Z,aldeptofed
85qItoeueHA,BOE Work Session 5-11-23,2023-05-11T20:40:46Z,aldeptofed
1PDivqFMGmU,SAYS 2023,2023-05-03T13:26:28Z,aldeptofed
Pq685O5b8sM,BOE Meeting 4-13-23,2023-04-14T03:23:10Z,aldeptofed
CSxKLSfmAFc,BOE Work Session 4-13-23,2023-04-13T21:26:04Z,aldeptofed
WxJ3SmlWdIk,Bus Videos 2023,2023-03-28T12:45:02Z,aldeptofed
tF6Tl0r5Qq4,Wheelchair Loading Procedure,2023-03-28T12:44:55Z,aldeptofed
PuQX-2bxUTw,TRIMedia   Alabama CTE   2023 Education Cluster,2023-03-27T21:07:23Z,aldeptofed
WQCrSi4E4e8,Summer Learning 2023,2023-03-15T19:05:22Z,aldeptofed
dPs734tGzbs,BOE Work Session 3-9-23,2023-03-10T09:55:59Z,aldeptofed
f4IFugG4Hzs,BOE Meeting 3-9-23,2023-03-10T05:26:32Z,aldeptofed
