youtube_id,title,publishedAt,channel_name
uMxZbO8I9pY,"State Board of Education, November 9, 2023",2023-11-09T21:18:06Z,Arkansas Department of Education
418cPNOOIKA,Red Ribbon Week 2023,2023-10-20T21:58:16Z,Arkansas Department of Education
Z4ESgtNKI6Q,"Charter Authorizing Panel Meeting, October 17, 2023",2023-10-17T18:25:22Z,Arkansas Department of Education
uiTrXnd3AFk,"State Board of Education, October 13, 2023",2023-10-16T15:11:13Z,Arkansas Department of Education
3RtN3LO7fv8,Community Service Learning for Newport and Jackson County School Districts,2023-10-12T17:13:07Z,Arkansas Department of Education
6Gw5WuSGi9g,"Charter Authorizing Panel Meeting, September 19, 2023",2023-09-20T20:20:20Z,Arkansas Department of Education
A8Fnj8_N8Hc,"State Board of Education, September 15, 2023",2023-09-19T18:57:57Z,Arkansas Department of Education
aCZiYc-OzhA,"Charter Authorizing Panel Meeting, August 17, 2023",2023-08-17T19:56:26Z,Arkansas Department of Education
ni9ry8jHHZk,"Charter Authorizing Panel Meeting, August 16, 2023",2023-08-17T18:48:14Z,Arkansas Department of Education
jmiUbo4n8Io,"Charter Authorizing Panel Meeting, August 15, 2023",2023-08-16T14:15:20Z,Arkansas Department of Education
fA-W3_byl2M,"State Board of Education, August 10, 2023",2023-08-10T20:23:38Z,Arkansas Department of Education
xulnnLVJTYc,"Charter Authorizing Panel Meeting, July 18, 2023",2023-07-19T16:08:44Z,Arkansas Department of Education
wtLzrl8V5l0,K-8 Essential Learning Guides,2023-07-14T23:29:05Z,Arkansas Department of Education
m2N8b7zD1jM,"State Board of Education, July 13, 2023",2023-07-14T17:29:59Z,Arkansas Department of Education
lG_7gN3AzTQ,"State Board of Education, Special Meeting, July 7, 2023",2023-07-07T19:37:08Z,Arkansas Department of Education
cLZZdBl5qfQ,"State Board of Education, June 8, 2023",2023-06-13T19:31:14Z,Arkansas Department of Education
Xg5384BZCqs,"Charter Authorizing Panel, June 13, 2023",2023-06-13T19:07:42Z,Arkansas Department of Education
jfotkSB78oE,"State Board of Education, June 8, 2023",2023-06-09T17:59:31Z,Arkansas Department of Education
fJ1YlPj76xY,"State Board of Education, Special Meeting, June 1, 2023",2023-06-06T19:19:15Z,Arkansas Department of Education
2JLxURzx7X4,"Charter Authorizing Panel, May 19, 2023",2023-05-19T20:11:27Z,Arkansas Department of Education
VKZk1kTqGpA,"State Board of Education, May 11, 2023",2023-05-12T17:22:50Z,Arkansas Department of Education
FroDyVN8Bgo,"State Board of Education, Special Meeting, May 5, 2023",2023-05-09T21:27:11Z,Arkansas Department of Education
_VE5N4qAzvo,"Charter Authorizing Panel, April 25, 2023",2023-04-25T18:38:26Z,Arkansas Department of Education
Qf5OPPs_DM4,"State Board of Education Meeting, April 13, 2023",2023-04-14T15:50:57Z,Arkansas Department of Education
nOf-z830CNc,My School Info: How to Find Parent-Friendly School Information in 1 Click,2023-04-11T20:12:18Z,Arkansas Department of Education
XHPhATqjvc8,"State Board of Education, March 9, 2023",2023-03-09T22:43:41Z,Arkansas Department of Education
ABZdvoMJ2y4,"State Board of Education, February 9, 2023",2023-02-10T16:13:26Z,Arkansas Department of Education
rDRm9y7vNlc,ADE & DESE_Apprenticeship,2023-01-30T19:35:59Z,Arkansas Department of Education
jvT-cV5awHo,Arkansas Teacher Residency (2),2023-01-30T19:35:01Z,Arkansas Department of Education
OD4pfeSLcz0,Revised Holocaust Video,2023-01-26T21:26:58Z,Arkansas Department of Education
LIxFSn83HEc,"SQSS Community Service Learning, January 26, 2023",2023-01-26T16:50:49Z,Arkansas Department of Education
WYtwA1YyRyk,Holocaust (Final Video Version),2023-01-17T18:37:44Z,Arkansas Department of Education
77RnJ6a_JxI,"State Board of Education, January 12, 2023",2023-01-13T15:56:02Z,Arkansas Department of Education
0W0SsW6Lctg,"Charter Authorizing Panel, December 14, 2022",2023-01-03T16:27:41Z,Arkansas Department of Education
Mq3sEmx7auI,"Charter Authorizing Panel, Part 2, December 13, 2022",2023-01-03T15:57:32Z,Arkansas Department of Education
yElxmtOzjgc,"SMACtalk Parent Webinar, December 5, 2022",2023-01-03T15:42:01Z,Arkansas Department of Education
3vJe1cutiq8,"Charter Authorizing Panel,  Part 1, December 13, 2022",2023-01-03T15:02:22Z,Arkansas Department of Education
TBWmM9dG5dw,"State Board of Education, December 8, 2022",2022-12-09T17:59:10Z,Arkansas Department of Education
GifbGIjlpCU,2022 Report Card (Public Viewing),2022-12-09T15:11:48Z,Arkansas Department of Education
7jjiR1IE9GY,"State Board of Education Special Meeting, November 28, 2022",2022-12-01T16:33:19Z,Arkansas Department of Education
qg2SHuX5CV8,"Charter Authorizing Panel Meeting, November 15, 2022",2022-11-22T16:41:58Z,Arkansas Department of Education
dwnZocGoEx8,"SMACtalk for Parents: Creating a Positive Online Self-Image with Ebony Mitchell, Miss Arkansas 2022",2022-11-18T15:14:51Z,Arkansas Department of Education
512jPTPgNt4,"State Board of Education Meeting, November 10, 2022",2022-11-10T23:11:02Z,Arkansas Department of Education
G8Ay-IMolrQ,Graduation Rate Webinar,2022-11-02T22:02:55Z,Arkansas Department of Education
UJayxNGHgF4,2022 Graduation Rate Corrections,2022-10-27T15:39:36Z,Arkansas Department of Education
d1ZKGCuB5lA,2022 ESSA School Index Public Viewing,2022-10-19T15:57:28Z,Arkansas Department of Education
SN4hv7ydqoA,"Charter Authorizing Panel, September 13, 2022",2022-10-18T20:43:56Z,Arkansas Department of Education
YKzh8vMB0ys,"Charter Authorizing Panel, July 19, 2022",2022-10-18T20:41:56Z,Arkansas Department of Education
RGw_1SxJ5F8,"Charter Authorizing Panel Meeting, October 18, 2022",2022-10-18T18:30:40Z,Arkansas Department of Education
D3jzh54QyW8,"State Board of Education, October 13, 2022",2022-10-13T22:17:44Z,Arkansas Department of Education
rH0Kg0guEqM,2022 ESSA Nested Reporting,2022-09-29T17:36:25Z,Arkansas Department of Education
HhT8r852jvY,Technical Resolutions,2022-09-22T16:07:45Z,Arkansas Department of Education
FuDwYQw--Y0,2022 ESSA School Index Report Private,2022-09-22T16:07:38Z,Arkansas Department of Education
qQ9ZCoh8wEo,Weighted Achievement,2022-09-22T16:07:31Z,Arkansas Department of Education
i_G6kKucwsE,"State Board of Education Meeting, September 8, 2022",2022-09-08T20:56:30Z,Arkansas Department of Education
iihaI0gN2Cs,US Constitution at Crystal Bridges Museum with closed captioning,2022-08-25T21:37:49Z,Arkansas Department of Education
Fmm9-Vmb_mY,US Constitution at Crystal Bridges Museum,2022-08-22T17:42:13Z,Arkansas Department of Education
avyKZshRsSQ,"American Rescue Plan:  EANS, August 2022",2022-08-22T17:35:30Z,Arkansas Department of Education
6-M1kXHXkVc,ARMAC Training Presentation,2022-08-18T20:51:04Z,Arkansas Department of Education
aZI2l9CXaUk,"Charter Authorizing Panel Meeting – August 16, 2022",2022-08-18T15:24:24Z,Arkansas Department of Education
i5VzWUYd0_Q,"State Board of Education Meeting, August 11, 2022",2022-08-15T14:18:28Z,Arkansas Department of Education
9H66uPNfAjE,Secretary Johnny Key and 2022 ATOY Jessica Saum’s Back to School Video,2022-08-12T15:19:31Z,Arkansas Department of Education
E-rbGdQiYYI,ACE-ing Test Corrections Webinar,2022-08-09T14:22:48Z,Arkansas Department of Education
iJVTqaK8TyQ,"Governor's Back to School Message, 2022",2022-08-03T20:47:46Z,Arkansas Department of Education
erl5wH7ZEFM,"2022 Assessment Correction Engine, Public School Accountability",2022-07-26T14:30:52Z,Arkansas Department of Education
mq0mS91KdYI,"Charter Panel Meeting, July 19, 2022",2022-07-20T21:10:39Z,Arkansas Department of Education
GS70uU7O00U,"State Board of Education, July 15, 2022",2022-07-19T15:13:45Z,Arkansas Department of Education
XTsuQhqBh78,"State Board Meeting, July 14, 2022",2022-07-19T15:03:21Z,Arkansas Department of Education
2T2K8Y7NEW0,"State Board Training, June 30, 2022",2022-07-19T14:19:53Z,Arkansas Department of Education
FAva3aM5_B8,"Charter Authorizing Panel Meeting - June 14, 2022",2022-06-14T15:17:10Z,Arkansas Department of Education
fbIZ35pO5uI,"State Board of Education Meeting - June 9, 2022",2022-06-10T15:12:38Z,Arkansas Department of Education
P9hPjXT7CVM,Child Abuse Investigation: The Role of the Children's Advocacy Center,2022-06-09T18:56:17Z,Arkansas Department of Education
DBdOzLN7r48,Educator Effectiveness System Observer Training,2022-06-09T18:28:16Z,Arkansas Department of Education
QmND51FLIvQ,A Self-Imposed Prison Called Addiction,2022-06-09T18:28:11Z,Arkansas Department of Education
VOphiML0I1k,Addicition and Recovery Resources: Peer Recovery Specialists,2022-06-09T18:26:45Z,Arkansas Department of Education
Q1gB3OJHieo,Mental Health and the Holidays,2022-06-09T18:21:02Z,Arkansas Department of Education
-ZuBfEkjBwc,Educator Effectiveness System Platform Learner Training,2022-06-09T18:18:20Z,Arkansas Department of Education
