youtube_id,title,publishedAt,channel_name
jxRSMMTuN-s,Dual Credit Expansion Grant Program: IHE Session 4 of 4,2023-06-01T16:18:43Z,CT State Department of Education
KHWgyhDAhFM,Dual Credit Expansion Grant Program: IHE Session 2 of 4,2023-06-01T16:18:34Z,CT State Department of Education
c3zSrUm3PI8,Dual Credit Expansion Grant Program: IHE Session 3 of 4,2023-06-01T16:18:23Z,CT State Department of Education
ehYmn3jGs3c,Dual Credit Expansion Grant Program: IHE Session 1 of 4,2023-05-24T12:48:58Z,CT State Department of Education
HTzCsvFKcr8,Connecticut Physical Fitness Assessment Teams Meeting Webinar,2023-05-22T18:12:49Z,CT State Department of Education
7_ettUvRxUY,"Talk Tuesday, May 16, 2023",2023-05-18T19:00:17Z,CT State Department of Education
I4PNT4VpXdo,Reading Leadership Implementation Council - 5/16/23,2023-05-17T06:41:01Z,CT State Department of Education
JBVa97Z51XU,"Talk Tuesday, April 18, 2023",2023-05-16T12:16:55Z,CT State Department of Education
C5YAczfFX54,"Talk Tuesday, May 2, 2023",2023-05-16T12:10:11Z,CT State Department of Education
Cncr7u2pVoY,State Board of Education - Academic Standards and Assessment Committee Meeting 5/15/2023,2023-05-16T08:08:25Z,CT State Department of Education
36Tj15EUWDA,"Behind the Numbers: From Data to Dashboards, Find Contacts and Indicator 4",2023-05-15T17:09:13Z,CT State Department of Education
NW7uNO4O66g,2024 CT SAT New Digital Test,2023-05-11T18:45:29Z,CT State Department of Education
QhwEZa6HlbM,Dual Credit Expansion Grant Program: District Information Session,2023-05-09T17:41:59Z,CT State Department of Education
wSjN-JJ0XUw,CT State Advisory Council for Special Education (Executive Committee) - 5/8/23,2023-05-09T01:42:41Z,CT State Department of Education
i2yHQMG1kaw,"2023 Summative Testing Office Hours for Smarter Balanced, NGSS, CTAA, and CTAS May 5, 2023",2023-05-05T17:55:30Z,CT State Department of Education
k2bPfpS8IqU,State Board of Education Meeting 5/3/2023,2023-05-04T03:20:00Z,CT State Department of Education
6S9BckzR4HU,"2023 Summative Testing Office Hours for Smarter Balanced, NGSS, and the Alternate Assessments",2023-05-01T12:36:34Z,CT State Department of Education
ZxYxDcAiD34,CT State Advisory Council for Special Education (Membership Committee) - 4/28/23,2023-04-28T12:48:38Z,CT State Department of Education
-IovYs_3OMc,State Board of Education Special Meeting  4/19/2023,2023-04-27T14:50:31Z,CT State Department of Education
ZS1hno5_aAI,"2023 Summative Testing Office Hours for Smarter Balanced, NGSS, and the Alternate Assessment System",2023-04-26T19:26:23Z,CT State Department of Education
uhCCzA1-M6M,"Summative Testing Office Hours for Smarter Balanced, NGSS, CTAA, and CTAS 4/6/23",2023-04-25T13:13:52Z,CT State Department of Education
kZNdSQEiXw0,"Behind the Numbers: From Data to Dashboards, TCS Data and Accountability",2023-04-24T15:24:34Z,CT State Department of Education
Y6nm2IBGM14,CT State Advisory Council for Special Education (Executive Committee) - 4/19/23,2023-04-20T01:43:27Z,CT State Department of Education
p9QcHUU4T8c,CT State Advisory Council for Special Education (Membership Committee) - 4/18/23,2023-04-19T04:35:25Z,CT State Department of Education
pAAKNgr97kU,Navegando el Nuevo Proceso de la Lista de Espera,2023-04-17T18:23:31Z,CT State Department of Education
yE--OFWLg6E,Navigating RSCO's New Waitlist Process,2023-04-14T14:30:12Z,CT State Department of Education
vqp6RwQya5g,CT State Advisory Council for Special Education (Legislative Committee) - 4/13/23,2023-04-14T03:47:42Z,CT State Department of Education
z9BqLhwpOl4,Certification Webinar for Connecticut HR Personnel,2023-04-12T18:00:50Z,CT State Department of Education
ZuzFm_hMubU,"Talk Tuesday, April 4, 2023",2023-04-12T17:53:39Z,CT State Department of Education
wSMIl5NFqlE,Remote Learning Commission - 4/6/23,2023-04-07T02:36:47Z,CT State Department of Education
Rfm0uMlxCW0,"Talk Tuesday, March 21, 2023",2023-04-04T19:20:03Z,CT State Department of Education
ChBZnyCakv4,2023 Summative Testing Office Hours for Smarter Balanced Next Generation Science Standards CTAA and,2023-04-03T17:23:47Z,CT State Department of Education
XahkAz0sw1w,Connecticut Comprehensive School Counseling Framework Training Module 2,2023-03-31T12:33:22Z,CT State Department of Education
Fpasjphfu7A,Connecticut Comprehensive School Counseling Framework Training Module 3,2023-03-31T12:33:09Z,CT State Department of Education
yops9mUSQoA,Connecticut Comprehensive School Counseling Framework Training Module 4,2023-03-31T12:31:28Z,CT State Department of Education
up3lnH0j82c,Connecticut Comprehensive School Counseling Framework Training Module 5,2023-03-31T12:30:33Z,CT State Department of Education
ESPHVR5Dvdo,Connecticut Comprehensive School Counseling Framework Training Module 1,2023-03-31T12:29:21Z,CT State Department of Education
8nCDczDOXss,Connecticut Comprehensive School Counseling Framework Training Modules - Introduction,2023-03-31T12:27:29Z,CT State Department of Education
WpQ8otUzK3g,Connecticut Comprehensive School Counseling Framework Training Module 6,2023-03-31T12:26:11Z,CT State Department of Education
n9183sCpkaI,CT State Advisory Council for Special Education (Legislative Committee) - 3/30/23,2023-03-31T04:13:25Z,CT State Department of Education
HoKy6GoDNAs,CT State Advisory Council for Special Education (Full Council) - 3/29/23,2023-03-30T02:54:43Z,CT State Department of Education
8s0QZQsTApA,Voice4Change Panel at 2023 CCSSO Legislative Conference,2023-03-24T22:47:20Z,CT State Department of Education
YGET0rsI_qk,CT State Advisory Council for Special Education (Executive Committee) - 3/22/23,2023-03-23T02:21:48Z,CT State Department of Education
